Student_ID,Age,Gender,Hours_Studied,Attendance,Sleep_Hours,Stress_Level,Screen_Time,Previous_GPA,Part_Time_Job,Study_Method,Diet_Quality,Internet_Quality,Extracurricular,Tutoring_Sessions_Per_Week,Family_Income_Level,Exam_Anxiety_Score,Final_Score,Previous_GPA_Anomaly_Flag,Previous_GPA_Cleaned,Tutoring_Sessions_Per_Week_IQR_Outlier_Flag,Final_Score_IQR_Outlier_Flag,Sleep_Hours_IQR_Outlier_Flag,Previous_GPA_IQR_Outlier_Flag,Exam_Anxiety_Score_IQR_Outlier_Flag,Attendance_IQR_Outlier_Flag,Hours_Studied_IQR_Outlier_Flag,Screen_Time_IQR_Outlier_Flag,Age_IQR_Outlier_Flag,Stress_Level_IQR_Outlier_Flag,Performance_Category,Study_Hours_Group,Attendance_Group,Sleep_Category,Stress_Category,Anxiety_Category,Screen_Time_Group,Risk_Score,Risk_Level
STU00083,20,Female,5.83,75.0,6.1,10.0,2.5,2.84,No,Online,Average,Good,No,0,High,5.7,74.03,False,2.84,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),High,Medium,Moderate Screen Time (2-5h),2,Medium Risk
STU00084,18,Male,3.15,73.4,5.3,7.1,4.9,2.77,No,Online,Average,Good,No,0,High,7.5,58.58,False,2.77,False,False,False,False,False,False,False,False,False,False,At Risk,Moderate Study (3-6h),Moderate Attendance (70-85%),Short Sleep (<6h),High,High,Moderate Screen Time (2-5h),3,Medium Risk
STU00085,18,Female,4.61,79.6,7.1,3.8,5.6,3.08,No,Offline,Average,Average,No,3,Middle,5.6,93.47,False,3.08,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,High Screen Time (>5h),0,Low Risk
STU00086,19,Female,3.82,65.2,6.2,5.5,4.7,2.27,No,Offline,Poor,Excellent,Yes,2,Low,4.5,58.33,False,2.27,False,False,False,False,False,False,False,False,False,False,At Risk,Moderate Study (3-6h),Low Attendance (<70%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),2,Medium Risk
STU00087,17,Male,4.4,88.5,6.0,5.9,1.9,2.77,Yes,Offline,Average,Good,Yes,2,Low,3.9,75.92,False,2.77,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),High Attendance (>85%),Ideal Sleep (6-8h),Medium,Medium,Low Screen Time (≤2h),0,Low Risk
STU00088,21,Female,7.59,90.1,6.4,2.7,3.1,2.41,Yes,Online,Average,Excellent,No,4,High,4.8,98.29,False,2.41,True,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),High Attendance (>85%),Ideal Sleep (6-8h),Low,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU00089,20,Female,8.06,91.7,7.4,4.9,3.1,2.61,No,Online,Average,Good,Yes,3,High,3.9,94.5,False,2.61,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),High Attendance (>85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU00090,18,Female,6.34,87.7,6.0,5.3,4.6,2.44,Yes,Hybrid,Average,Excellent,No,0,Middle,1.6,76.2,False,2.44,False,False,False,False,False,False,False,False,False,False,Good,High Study (>6h),High Attendance (>85%),Ideal Sleep (6-8h),Medium,Low,Moderate Screen Time (2-5h),0,Low Risk
STU00091,17,Male,6.1,74.1,7.0,8.1,4.1,3.33,Yes,Hybrid,Good,Good,No,3,Middle,1.0,98.22,False,3.33,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),High,Low,Moderate Screen Time (2-5h),1,Low Risk
STU00092,19,Male,6.35,77.6,5.5,2.6,4.4,3.3,No,Offline,Poor,Excellent,Yes,3,Middle,4.4,98.31,False,3.3,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Moderate Attendance (70-85%),Short Sleep (<6h),Low,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU00093,23,Female,4.98,70.7,9.0,5.8,3.2,2.86,No,Online,Average,Good,Yes,1,High,5.8,82.55,False,2.86,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Long Sleep (>8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU00094,22,Female,4.85,83.1,6.9,2.6,3.0,3.09,No,Offline,Average,Good,No,1,Middle,1.9,90.74,False,3.09,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Low,Low,Moderate Screen Time (2-5h),0,Low Risk
STU00095,23,Male,3.65,100.0,8.7,4.4,4.9,3.43,No,Online,Poor,Good,No,1,Middle,5.5,92.04,False,3.43,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),High Attendance (>85%),Long Sleep (>8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU00096,23,Female,4.89,70.2,9.3,7.8,4.0,3.45,Yes,Hybrid,Average,Excellent,Yes,2,Low,4.3,80.66,False,3.45,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Long Sleep (>8h),High,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU00097,18,Female,9.52,86.5,7.2,4.6,4.1,2.67,Yes,Online,Good,Excellent,No,2,Middle,2.7,86.78,False,2.67,False,False,False,False,False,False,False,False,False,False,Good,High Study (>6h),High Attendance (>85%),Ideal Sleep (6-8h),Medium,Low,Moderate Screen Time (2-5h),0,Low Risk
STU00098,24,Male,6.74,93.7,5.2,5.5,2.1,3.12,Yes,Offline,Average,Average,No,2,Middle,2.8,95.63,False,3.12,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),High Attendance (>85%),Short Sleep (<6h),Medium,Low,Moderate Screen Time (2-5h),0,Low Risk
STU00099,24,Male,4.32,69.6,7.5,5.8,4.7,3.7,No,Online,Average,Good,No,1,High,2.5,85.66,False,3.7,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Low Attendance (<70%),Ideal Sleep (6-8h),Medium,Low,Moderate Screen Time (2-5h),1,Low Risk
STU00100,19,Male,4.06,100.0,5.8,2.8,2.9,3.06,Yes,Online,Average,Average,Yes,2,Low,2.5,98.14,False,3.06,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),High Attendance (>85%),Short Sleep (<6h),Low,Low,Moderate Screen Time (2-5h),0,Low Risk
STU00101,20,Female,3.27,73.4,7.9,6.4,3.6,3.17,Yes,Online,Average,Good,Yes,0,Low,3.1,61.97,False,3.17,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),High,Medium,Moderate Screen Time (2-5h),2,Medium Risk
STU00102,24,Male,5.75,79.0,6.1,6.3,2.9,2.39,No,Hybrid,Good,Average,No,2,Middle,4.1,87.46,False,2.39,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),High,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU00103,23,Male,5.78,84.2,7.7,4.5,4.5,3.19,No,Hybrid,Poor,Average,Yes,1,Middle,4.5,96.34,False,3.19,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU00104,24,Male,2.11,89.3,7.5,8.4,3.4,2.26,No,Offline,Poor,Excellent,Yes,0,Middle,5.5,36.58,False,2.26,False,True,False,False,False,False,False,False,False,False,At Risk,Low Study (<3h),High Attendance (>85%),Ideal Sleep (6-8h),High,Medium,Moderate Screen Time (2-5h),3,Medium Risk
STU00105,23,Male,5.97,87.9,5.2,9.5,5.7,3.5,No,Online,Average,Average,No,1,Middle,4.2,88.08,False,3.5,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),High Attendance (>85%),Short Sleep (<6h),High,Medium,High Screen Time (>5h),1,Low Risk
STU00106,21,Male,3.86,77.6,8.8,7.7,4.9,3.78,No,Hybrid,Poor,Good,Yes,1,High,3.1,84.99,False,3.78,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Long Sleep (>8h),High,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU00107,18,Male,7.85,73.5,10.0,6.4,4.2,3.31,No,Online,Good,Good,Yes,1,High,4.8,93.36,False,3.31,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Moderate Attendance (70-85%),Long Sleep (>8h),High,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU00108,18,Female,5.31,56.8,5.9,2.7,1.4,2.97,No,Hybrid,Good,Average,Yes,1,Middle,1.0,93.38,False,2.97,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),Low Attendance (<70%),Short Sleep (<6h),Low,Low,Low Screen Time (≤2h),1,Low Risk
STU00109,20,Female,8.44,75.0,6.9,3.2,4.7,2.15,No,Offline,Average,Average,No,2,Middle,4.7,96.13,False,2.15,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU00110,24,Male,4.08,92.6,5.9,6.2,3.3,3.77,Yes,Hybrid,Poor,Good,Yes,2,Low,1.0,94.94,False,3.77,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),High Attendance (>85%),Short Sleep (<6h),High,Low,Moderate Screen Time (2-5h),1,Low Risk
STU00111,24,Male,4.42,72.2,7.1,6.1,3.4,2.14,No,Online,Average,Average,No,1,High,4.9,72.11,False,2.14,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),High,Medium,Moderate Screen Time (2-5h),2,Medium Risk
STU00112,22,Non-Binary,5.6,86.1,7.1,7.8,4.6,2.4,No,Online,Average,Excellent,No,2,High,3.6,79.61,False,2.4,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),High Attendance (>85%),Ideal Sleep (6-8h),High,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU00113,17,Male,7.11,87.1,7.5,7.3,5.4,3.31,No,Hybrid,Good,Excellent,No,2,Middle,2.9,98.11,False,3.31,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),High Attendance (>85%),Ideal Sleep (6-8h),High,Low,High Screen Time (>5h),1,Low Risk
STU00114,21,Male,6.13,81.7,8.0,7.0,4.5,2.25,Yes,Offline,Average,Average,Yes,3,Low,2.1,84.61,False,2.25,False,False,False,False,False,False,False,False,False,False,Good,High Study (>6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),High,Low,Moderate Screen Time (2-5h),1,Low Risk
STU00115,18,Male,2.53,74.5,7.8,5.0,4.2,4.0,No,Offline,Average,Average,Yes,2,Low,5.9,98.87,False,4.0,False,False,False,False,False,False,False,False,False,False,Excellent,Low Study (<3h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU00116,21,Male,5.37,74.5,5.9,6.5,5.6,3.68,Yes,Offline,Average,Good,No,2,Middle,2.1,90.19,False,3.68,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),Moderate Attendance (70-85%),Short Sleep (<6h),High,Low,High Screen Time (>5h),1,Low Risk
STU00117,18,Female,5.04,79.6,4.6,5.6,4.3,3.51,No,Hybrid,Good,Good,Yes,2,Low,1.5,99.62,False,3.51,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),Moderate Attendance (70-85%),Short Sleep (<6h),Medium,Low,Moderate Screen Time (2-5h),0,Low Risk
STU00118,21,Male,4.14,62.5,6.9,5.5,3.0,2.95,Yes,Hybrid,Good,Average,No,1,Middle,8.0,69.64,False,2.95,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),Low Attendance (<70%),Ideal Sleep (6-8h),Medium,High,Moderate Screen Time (2-5h),3,Medium Risk
STU00119,19,Female,3.7,94.0,6.9,5.8,4.7,2.39,No,Online,Average,Poor,No,1,Middle,5.3,78.13,False,2.39,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),High Attendance (>85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU00120,23,Male,8.5,69.6,7.9,6.7,3.9,2.39,Yes,Online,Poor,Good,No,2,Middle,2.2,88.22,False,2.39,False,False,False,False,False,False,False,False,False,False,Good,High Study (>6h),Low Attendance (<70%),Ideal Sleep (6-8h),High,Low,Moderate Screen Time (2-5h),2,Medium Risk
STU00121,18,Male,4.22,73.8,8.8,8.7,3.2,2.82,Yes,Offline,Average,Excellent,Yes,1,High,5.3,67.7,False,2.82,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),Moderate Attendance (70-85%),Long Sleep (>8h),High,Medium,Moderate Screen Time (2-5h),2,Medium Risk
STU00122,21,Female,3.31,73.9,7.4,5.9,1.0,2.6,No,Hybrid,Poor,Average,No,3,Middle,3.8,88.19,False,2.6,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,Low Screen Time (≤2h),0,Low Risk
STU00123,24,Male,6.27,77.1,6.5,5.3,4.6,3.75,No,Online,Poor,Good,Yes,2,High,1.0,97.94,False,3.75,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Low,Moderate Screen Time (2-5h),0,Low Risk
STU00124,17,Female,5.26,83.8,7.1,4.0,3.9,2.84,No,Online,Poor,Excellent,Yes,0,Low,3.3,83.76,False,2.84,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU00125,19,Male,4.85,92.1,6.5,7.2,5.9,2.76,No,Offline,Poor,Good,No,0,Low,4.9,75.8,False,2.76,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),High Attendance (>85%),Ideal Sleep (6-8h),High,Medium,High Screen Time (>5h),1,Low Risk
STU00126,19,Female,6.56,82.3,7.2,3.7,4.0,3.0,Yes,Hybrid,Good,Good,No,3,Middle,5.5,96.49,False,3.0,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU00127,17,Male,5.98,95.7,6.3,1.1,3.1,2.65,Yes,Online,Average,Good,No,2,Middle,3.6,92.36,False,2.65,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),High Attendance (>85%),Ideal Sleep (6-8h),Low,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU00128,21,Female,5.72,76.4,7.5,7.8,3.4,3.22,No,Online,Poor,Excellent,No,1,Low,4.7,76.25,False,3.22,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),High,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU00129,24,Male,6.93,87.0,6.1,9.7,2.4,2.85,No,Hybrid,Poor,Good,No,1,Middle,2.3,97.9,False,2.85,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),High Attendance (>85%),Ideal Sleep (6-8h),High,Low,Moderate Screen Time (2-5h),1,Low Risk
STU00130,20,Female,5.57,88.0,5.5,5.3,3.0,3.32,Yes,Online,Poor,Excellent,Yes,2,Middle,6.1,82.45,False,3.32,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),High Attendance (>85%),Short Sleep (<6h),Medium,High,Moderate Screen Time (2-5h),1,Low Risk
STU00131,17,Male,3.77,81.5,7.2,5.7,4.1,3.42,Yes,Offline,Good,Good,Yes,0,High,6.4,74.01,False,3.42,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,High,Moderate Screen Time (2-5h),2,Medium Risk
STU00132,21,Female,4.28,86.7,7.5,5.5,3.5,4.0,No,Hybrid,Average,Good,No,1,Middle,5.0,92.79,False,4.0,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),High Attendance (>85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU00133,17,Male,3.96,69.9,7.6,6.9,4.2,2.35,No,Offline,Average,Average,Yes,0,Middle,5.9,64.17,False,2.35,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),Low Attendance (<70%),Ideal Sleep (6-8h),High,Medium,Moderate Screen Time (2-5h),3,Medium Risk
STU00134,17,Female,5.42,93.3,5.6,2.2,3.7,3.27,Yes,Offline,Average,Average,No,3,High,1.1,97.86,False,3.27,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),High Attendance (>85%),Short Sleep (<6h),Low,Low,Moderate Screen Time (2-5h),0,Low Risk
STU00135,18,Male,2.84,88.2,5.0,1.2,4.3,3.05,Yes,Hybrid,Average,Good,Yes,2,High,6.7,73.61,False,3.05,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Low Study (<3h),High Attendance (>85%),Short Sleep (<6h),Low,High,Moderate Screen Time (2-5h),3,Medium Risk
STU00136,21,Male,1.34,81.8,5.3,3.9,3.7,3.91,Yes,Online,Poor,Average,Yes,1,Middle,5.6,67.1,False,3.91,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Low Study (<3h),Moderate Attendance (70-85%),Short Sleep (<6h),Medium,Medium,Moderate Screen Time (2-5h),2,Medium Risk
STU00137,20,Female,5.18,76.6,8.5,8.1,3.4,3.04,No,Online,Poor,Good,Yes,0,Middle,5.0,68.67,False,3.04,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),Moderate Attendance (70-85%),Long Sleep (>8h),High,Medium,Moderate Screen Time (2-5h),2,Medium Risk
STU00138,23,Male,2.33,88.5,8.0,6.0,1.9,3.77,No,Offline,Average,Average,No,2,Middle,4.5,93.33,False,3.77,False,False,False,False,False,False,False,False,False,False,Excellent,Low Study (<3h),High Attendance (>85%),Ideal Sleep (6-8h),Medium,Medium,Low Screen Time (≤2h),1,Low Risk
STU00139,18,Male,1.1,69.3,7.6,3.3,7.8,3.44,Yes,Online,Poor,Excellent,No,1,Low,5.5,72.13,False,3.44,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Low Study (<3h),Low Attendance (<70%),Ideal Sleep (6-8h),Medium,Medium,High Screen Time (>5h),3,Medium Risk
STU00140,17,Female,5.75,87.5,8.6,5.1,1.5,3.73,No,Online,Good,Average,Yes,1,Low,2.3,91.37,False,3.73,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),High Attendance (>85%),Long Sleep (>8h),Medium,Low,Low Screen Time (≤2h),0,Low Risk
STU00141,23,Non-Binary,3.58,89.4,8.3,3.8,4.5,3.25,No,Hybrid,Average,Excellent,Yes,2,Middle,3.2,94.67,False,3.25,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),High Attendance (>85%),Long Sleep (>8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU00142,22,Male,5.99,100.0,8.5,3.2,4.1,3.71,Yes,Hybrid,Average,Good,No,2,High,1.5,85.38,False,3.71,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),High Attendance (>85%),Long Sleep (>8h),Medium,Low,Moderate Screen Time (2-5h),0,Low Risk
STU00143,23,Female,3.94,79.3,7.1,2.7,4.7,2.09,No,Offline,Poor,Average,Yes,1,Middle,5.5,69.24,False,2.09,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Low,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU00144,17,Female,2.76,93.7,9.2,5.3,4.5,2.75,No,Online,Good,Good,No,2,Low,6.7,79.85,False,2.75,False,False,False,False,False,False,False,False,False,False,Good,Low Study (<3h),High Attendance (>85%),Long Sleep (>8h),Medium,High,Moderate Screen Time (2-5h),2,Medium Risk
STU00145,17,Male,2.51,86.4,8.8,5.3,2.2,2.58,Yes,Offline,Good,Average,No,1,Low,1.9,80.81,False,2.58,False,False,False,False,False,False,False,False,False,False,Good,Low Study (<3h),High Attendance (>85%),Long Sleep (>8h),Medium,Low,Moderate Screen Time (2-5h),1,Low Risk
STU00146,24,Female,3.97,64.1,5.9,5.9,3.0,3.61,No,Offline,Average,Average,No,2,Middle,5.6,69.3,False,3.61,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),Low Attendance (<70%),Short Sleep (<6h),Medium,Medium,Moderate Screen Time (2-5h),2,Medium Risk
STU00147,21,Female,4.45,67.3,8.0,5.4,2.6,2.99,No,Hybrid,Poor,Average,No,0,Middle,5.1,88.99,False,2.99,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Low Attendance (<70%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU00148,21,Non-Binary,3.35,74.8,8.9,3.0,5.1,2.65,No,Online,Good,Poor,Yes,2,Middle,4.7,97.17,False,2.65,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),Moderate Attendance (70-85%),Long Sleep (>8h),Low,Medium,High Screen Time (>5h),0,Low Risk
STU00149,18,Male,4.44,91.8,9.9,3.7,6.8,3.98,Yes,Offline,Good,Excellent,No,0,Middle,3.1,86.61,False,3.98,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),High Attendance (>85%),Long Sleep (>8h),Medium,Medium,High Screen Time (>5h),0,Low Risk
STU00150,20,Female,1.93,94.7,6.5,4.7,3.7,3.42,Yes,Hybrid,Average,Poor,No,1,High,2.3,90.25,False,3.42,False,False,False,False,False,False,False,False,False,False,Excellent,Low Study (<3h),High Attendance (>85%),Ideal Sleep (6-8h),Medium,Low,Moderate Screen Time (2-5h),1,Low Risk
STU00151,18,Male,5.03,77.7,7.5,5.9,3.6,3.22,Yes,Online,Good,Good,No,2,Middle,3.3,87.01,False,3.22,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU00152,19,Male,1.41,84.5,7.5,3.6,5.2,2.27,No,Offline,Average,Average,Yes,0,Middle,8.0,57.16,False,2.27,False,False,False,False,False,False,False,False,False,False,At Risk,Low Study (<3h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,High,High Screen Time (>5h),3,Medium Risk
STU00153,17,Male,4.61,82.4,6.0,7.0,5.4,3.5,No,Hybrid,Poor,Good,No,0,High,2.3,77.39,False,3.5,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),High,Low,High Screen Time (>5h),1,Low Risk
STU00154,23,Non-Binary,6.39,55.4,6.9,2.7,4.5,3.3,No,Online,Average,Average,No,5,High,1.9,94.83,False,3.3,True,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Low Attendance (<70%),Ideal Sleep (6-8h),Low,Low,Moderate Screen Time (2-5h),1,Low Risk
STU00155,22,Female,7.18,91.1,7.2,4.5,3.7,3.63,Yes,Online,Good,Good,No,0,Middle,3.6,85.47,False,3.63,False,False,False,False,False,False,False,False,False,False,Good,High Study (>6h),High Attendance (>85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
